ClienteID,ProductoID,CostoProducto,FechaCompra
52,47,420.41,2016-03-21
47,118,390.79,2016-03-21
47,25,123.67,2016-03-21
355,126,382.31,2016-03-22
355,29,211.63,2016-03-22
436,57,98.76,2016-03-22
436,10,85.8,2016-03-22
176,97,143.57,2016-03-22
423,89,148.33,2016-03-22
89,6,79.95,2016-03-22
89,13,72.59,2016-03-22
89,7,67.55,2016-03-22
428,98,134.81,2016-03-23
381,24,105.25,2016-03-23
381,114,396.49,2016-03-23
173,9,95.21,2016-03-23
37,22,91.27,2016-03-23
37,100,124.67,2016-03-23
37,63,99.17,2016-03-23
345,81,46.53,2016-03-23
345,106,80.68,2016-03-23
345,95,97.53,2016-03-23
150,32,153.5,2016-03-24
150,62,63.26,2016-03-24
127,55,102.66,2016-03-24
127,116,447.13,2016-03-24
182,30,182.63,2016-03-24
182,3,72.25,2016-03-24
199,15,88.87,2016-03-24
199,52,73.47,2016-03-24
324,45,271.62,2016-03-24
343,75,105.19,2016-03-25
343,33,191.63,2016-03-25
113,13,72.59,2016-03-25
113,32,153.5,2016-03-25
178,103,79.33,2016-03-25
93,12,68.58,2016-03-25
93,75,105.19,2016-03-25
93,92,103.59,2016-03-25
103,67,110.77,2016-03-26
241,17,99.91,2016-03-26
241,115,496.1,2016-03-26
107,6,79.95,2016-03-26
107,92,103.59,2016-03-26
351,75,105.19,2016-03-26
240,94,106.43,2016-03-26
413,47,420.41,2016-03-27
55,79,70.26,2016-03-27
55,85,98.79,2016-03-27
27,97,143.57,2016-03-27
27,45,271.62,2016-03-27
247,74,99.16,2016-03-27
247,104,63.2,2016-03-27
78,72,90.38,2016-03-28
78,10,85.8,2016-03-28
78,13,72.59,2016-03-28
178,12,68.58,2016-03-28
14,126,382.31,2016-03-28
14,59,67.96,2016-03-28
14,10,85.8,2016-03-28
445,23,123.41,2016-03-28
18,27,220.45,2016-03-28
18,121,546.54,2016-03-28
120,76,84.54,2016-03-29
343,48,391.67,2016-03-29
343,74,99.16,2016-03-29
343,104,63.2,2016-03-29
401,40,227.71,2016-03-29
442,29,211.63,2016-03-29
442,109,64.31,2016-03-29
442,105,57.52,2016-03-29
193,7,67.55,2016-03-29
193,65,69.03,2016-03-29
339,27,220.45,2016-03-30
339,50,81.01,2016-03-30
339,48,391.67,2016-03-30
324,52,73.47,2016-03-30
249,76,84.54,2016-03-30
190,62,63.26,2016-03-30
190,14,86.89,2016-03-30
289,123,543.94,2016-03-31
289,31,176.77,2016-03-31
286,35,261.79,2016-03-31
286,88,185.24,2016-03-31
286,123,543.94,2016-03-31
344,71,66.61,2016-03-31
178,100,124.67,2016-03-31
178,5,60.77,2016-03-31
268,72,90.38,2016-03-31
300,30,182.63,2016-03-31
118,73,86.1,2016-04-01
118,42,420.09,2016-04-01
375,61,93.48,2016-04-01
375,9,95.21,2016-04-01
215,84,88.97,2016-04-01
94,21,111.87,2016-04-01
94,55,102.66,2016-04-01
94,115,496.1,2016-04-01
257,87,156.67,2016-04-01
202,123,543.94,2016-04-01
334,115,496.1,2016-04-02
3,54,73.38,2016-04-02
3,34,243.17,2016-04-02
3,120,481.7,2016-04-02
389,20,133.54,2016-04-02
389,91,87.99,2016-04-02
17,19,98.61,2016-04-02
17,105,57.52,2016-04-02
17,85,98.79,2016-04-02
391,52,73.47,2016-04-03
391,103,79.33,2016-04-03
391,73,86.1,2016-04-03
1,115,496.1,2016-04-03
1,25,123.67,2016-04-03
105,4,57.32,2016-04-03
105,107,59.26,2016-04-03
105,82,56.3,2016-04-03
48,43,286.52,2016-04-04
341,9,95.21,2016-04-04
341,119,391.63,2016-04-04
180,54,73.38,2016-04-04
180,113,47.55,2016-04-04
99,104,63.2,2016-04-04
342,74,99.16,2016-04-04
297,104,63.2,2016-04-04
175,119,391.63,2016-04-04
175,24,105.25,2016-04-04
175,113,47.55,2016-04-04
368,82,56.3,2016-04-05
368,2,84.98,2016-04-05
386,31,176.55,2016-04-05
370,27,220.45,2016-04-05
370,23,123.41,2016-04-05
106,57,98.76,2016-04-05
269,33,192.48,2016-04-05
269,61,93.48,2016-04-05
269,76,84.6,2016-04-05
203,102,199.41,2016-04-06
203,108,72.1,2016-04-06
203,21,112.79,2016-04-06
104,101,136.59,2016-04-06
104,118,404.44,2016-04-06
104,100,125.38,2016-04-06
139,120,481.7,2016-04-06
139,64,111.42,2016-04-06
209,25,123.67,2016-04-07
263,8,114.31,2016-04-07
263,12,68.58,2016-04-07
304,56,134.78,2016-04-07
304,95,96.99,2016-04-07
304,31,176.55,2016-04-07
78,17,105.9,2016-04-07
78,7,70.11,2016-04-07
78,2,84.98,2016-04-07
99,94,109.49,2016-04-08
99,101,136.59,2016-04-08
397,87,155.94,2016-04-08
397,79,69.69,2016-04-08
397,101,136.59,2016-04-08
236,68,90.87,2016-04-08
236,33,192.48,2016-04-08
236,75,105.39,2016-04-08
46,118,404.44,2016-04-08
46,41,355.53,2016-04-08
232,102,199.41,2016-04-09
348,17,105.9,2016-04-09
348,34,243.17,2016-04-09
94,56,134.78,2016-04-09
338,66,126.29,2016-04-09
338,20,131.72,2016-04-09
218,31,176.55,2016-04-09
180,109,66.12,2016-04-10
180,79,69.69,2016-04-10
180,62,63.26,2016-04-10
373,109,66.12,2016-04-10
373,87,155.94,2016-04-10
146,104,62.41,2016-04-10
146,7,70.11,2016-04-10
25,21,112.79,2016-04-10
25,108,72.1,2016-04-10
12,24,105.25,2016-04-11
230,67,110.77,2016-04-11
105,26,239.46,2016-04-11
105,10,85.8,2016-04-11
308,85,98.79,2016-04-11
174,48,377.01,2016-04-11
174,3,74.3,2016-04-11
144,53,91.4,2016-04-12
144,116,447.13,2016-04-12
144,43,293.5,2016-04-12
122,30,182.63,2016-04-12
250,70,87.58,2016-04-12
250,62,63.26,2016-04-12
250,20,131.72,2016-04-12
281,31,176.55,2016-04-12
449,122,386.42,2016-04-12
126,39,240.31,2016-04-12
126,84,88.97,2016-04-12
126,45,271.62,2016-04-12
125,76,84.6,2016-04-13
125,90,171.68,2016-04-13
125,48,377.01,2016-04-13
22,6,76.15,2016-04-13
288,13,69.31,2016-04-13
288,65,66.49,2016-04-13
446,86,63.44,2016-04-13
93,117,426.21,2016-04-13
65,112,54.56,2016-04-14
65,39,240.31,2016-04-14
39,40,227.71,2016-04-14
39,100,125.38,2016-04-14
170,5,60.77,2016-04-14
431,14,86.89,2016-04-14
431,93,113.27,2016-04-14
231,73,86.1,2016-04-14
273,113,47.55,2016-04-15
273,107,59.26,2016-04-15
273,123,543.94,2016-04-15
189,22,91.27,2016-04-15
62,74,99.16,2016-04-15
193,108,72.1,2016-04-15
307,87,155.94,2016-04-15
334,6,76.15,2016-04-15
334,18,103.42,2016-04-15
259,113,47.55,2016-04-16
259,32,156.08,2016-04-16
2,10,85.8,2016-04-16
2,50,79.39,2016-04-16
378,73,86.1,2016-04-16
339,110,52.21,2016-04-16
294,66,126.29,2016-04-16
294,113,47.55,2016-04-16
97,120,481.7,2016-04-17
97,28,165.66,2016-04-17
97,110,52.21,2016-04-17
162,76,84.6,2016-04-17
39,42,420.09,2016-04-17
153,10,85.8,2016-04-17
153,66,126.29,2016-04-17
388,2,84.98,2016-04-17
388,73,86.1,2016-04-17
388,88,185.24,2016-04-17
178,80,92.57,2016-04-18
178,86,63.44,2016-04-18
127,105,56.65,2016-04-18
127,23,123.41,2016-04-18
262,100,125.38,2016-04-18
118,45,271.62,2016-04-18
392,24,105.25,2016-04-18
198,37,272.65,2016-04-19
198,90,171.68,2016-04-19
180,111,54.37,2016-04-19
180,94,109.49,2016-04-19
438,41,355.53,2016-04-19
438,9,95.21,2016-04-19
438,86,63.44,2016-04-19
232,40,227.71,2016-04-19
102,29,211.63,2016-04-19
102,119,400.93,2016-04-19
233,23,123.41,2016-04-20
421,26,239.46,2016-04-20
421,98,134.81,2016-04-20
421,122,386.42,2016-04-20
408,17,105.9,2016-04-20
408,56,134.78,2016-04-20
408,105,56.65,2016-04-20
274,56,134.78,2016-04-20
274,107,59.26,2016-04-20
342,110,52.21,2016-04-21
342,62,63.26,2016-04-21
1,49,358.92,2016-04-21
1,122,386.42,2016-04-21
1,19,101.9,2016-04-21
224,45,271.62,2016-04-21
224,66,126.29,2016-04-21
224,43,293.5,2016-04-21
213,116,447.13,2016-04-22
180,112,54.56,2016-04-22
94,41,355.53,2016-04-22
329,103,79.33,2016-04-22
224,104,62.41,2016-04-22
376,83,63.08,2016-04-22
376,84,88.97,2016-04-22
376,12,68.58,2016-04-22
259,22,91.27,2016-04-23
259,58,129.15,2016-04-23
259,117,426.21,2016-04-23
431,100,125.38,2016-04-23
431,50,79.39,2016-04-23
431,79,69.69,2016-04-23
318,31,176.55,2016-04-23
318,99,109.51,2016-04-23
318,56,134.78,2016-04-23
123,123,543.94,2016-04-24
123,89,147.38,2016-04-24
188,122,386.42,2016-04-24
188,38,341.55,2016-04-24
188,116,447.13,2016-04-24
100,54,72.21,2016-04-24
165,74,99.16,2016-04-24
165,57,98.76,2016-04-24
165,21,112.79,2016-04-24
122,99,109.51,2016-04-25
122,59,67.96,2016-04-25
228,16,117.38,2016-04-25
228,115,496.1,2016-04-25
228,38,341.55,2016-04-25
63,116,447.13,2016-04-25
63,10,85.8,2016-04-25
63,41,355.53,2016-04-25
379,115,496.1,2016-04-25
379,59,67.96,2016-04-25
379,79,69.69,2016-04-25
249,47,420.41,2016-04-26
249,96,87.87,2016-04-26
249,120,481.7,2016-04-26
205,51,75.76,2016-04-26
135,54,72.21,2016-04-26
135,11,86.55,2016-04-26
86,41,355.53,2016-04-26
249,121,525.56,2016-04-27
249,85,98.79,2016-04-27
181,77,42.99,2016-04-27
297,13,69.31,2016-04-27
6,31,176.55,2016-04-27
6,79,69.69,2016-04-27
6,45,271.62,2016-04-27
123,39,240.31,2016-04-28
123,43,293.5,2016-04-28
131,109,66.12,2016-04-28
131,103,79.33,2016-04-28
446,12,68.58,2016-04-28
446,28,165.66,2016-04-28
121,25,123.67,2016-04-28
121,27,220.45,2016-04-28
308,98,134.81,2016-04-28
22,27,220.45,2016-04-28
22,20,131.72,2016-04-28
408,37,272.65,2016-04-29
241,110,52.21,2016-04-29
241,64,111.42,2016-04-29
241,10,85.8,2016-04-29
20,63,97.29,2016-04-29
20,49,358.92,2016-04-29
20,100,125.38,2016-04-29
273,115,496.1,2016-04-29
273,51,75.76,2016-04-29
273,93,113.27,2016-04-29
261,28,165.66,2016-04-30
261,63,97.29,2016-04-30
261,103,79.33,2016-04-30
218,76,84.6,2016-04-30
218,74,99.16,2016-04-30
318,107,59.26,2016-04-30
318,29,211.63,2016-04-30
72,43,293.5,2016-05-01
72,50,79.39,2016-05-01
172,126,378.1,2016-05-01
130,26,239.46,2016-05-01
130,77,42.99,2016-05-01
130,54,72.21,2016-05-01
329,118,404.44,2016-05-01
329,71,66.61,2016-05-01
329,95,96.99,2016-05-01
267,95,96.99,2016-05-02
267,6,76.15,2016-05-02
267,11,86.55,2016-05-02
121,125,433.68,2016-05-02
121,65,66.49,2016-05-02
121,51,75.76,2016-05-02
19,28,165.66,2016-05-02
19,46,390.56,2016-05-02
424,54,72.21,2016-05-02
215,35,245.49,2016-05-03
215,67,110.77,2016-05-03
215,120,494.85,2016-05-03
169,43,301.24,2016-05-03
10,98,134.81,2016-05-03
10,51,75.76,2016-05-03
10,64,117.71,2016-05-03
128,44,277.4,2016-05-03
128,90,180.02,2016-05-03
128,21,112.79,2016-05-03
41,79,69.69,2016-05-04
41,9,93.78,2016-05-04
41,15,92.81,2016-05-04
274,13,69.48,2016-05-04
274,76,84.6,2016-05-04
449,70,87.58,2016-05-04
154,101,136.59,2016-05-04
230,6,76.15,2016-05-05
428,93,113.27,2016-05-05
294,123,543.53,2016-05-05
294,15,92.81,2016-05-05
294,80,92.57,2016-05-05
117,51,75.76,2016-05-05
270,60,85.62,2016-05-05
270,71,67.27,2016-05-05
230,81,46.51,2016-05-05
230,13,69.48,2016-05-05
230,25,126.83,2016-05-05
318,10,85.8,2016-05-06
318,7,70.11,2016-05-06
318,4,56.3,2016-05-06
370,5,59.18,2016-05-06
370,56,132.26,2016-05-06
370,49,358.92,2016-05-06
396,54,72.33,2016-05-06
396,81,46.51,2016-05-06
396,49,358.92,2016-05-06
99,11,86.55,2016-05-07
99,68,92.76,2016-05-07
99,73,86.1,2016-05-07
241,15,92.81,2016-05-07
241,43,301.24,2016-05-07
241,68,92.76,2016-05-07
13,122,386.42,2016-05-07
257,49,358.92,2016-05-07
183,79,69.69,2016-05-07
59,57,99.58,2016-05-07
77,113,47.55,2016-05-08
77,91,89.44,2016-05-08
77,68,92.76,2016-05-08
183,53,91.4,2016-05-08
183,93,113.27,2016-05-08
183,71,67.27,2016-05-08
183,67,110.77,2016-05-08
183,70,87.58,2016-05-08
183,31,176.55,2016-05-08
360,28,158.82,2016-05-09
360,120,494.85,2016-05-09
15,79,69.69,2016-05-09
15,47,420.41,2016-05-09
15,14,86.89,2016-05-09
409,18,103.42,2016-05-09
409,116,447.13,2016-05-09
246,78,68.72,2016-05-09
246,120,494.85,2016-05-09
3,72,87.93,2016-05-10
3,73,86.1,2016-05-10
3,70,87.58,2016-05-10
366,109,66.12,2016-05-10
101,54,72.33,2016-05-10
101,39,248.33,2016-05-10
101,22,91.27,2016-05-10
35,4,56.3,2016-05-11
434,123,543.53,2016-05-11
434,49,358.92,2016-05-11
434,84,87.4,2016-05-11
148,56,132.26,2016-05-11
148,101,136.59,2016-05-11
148,12,68.58,2016-05-11
302,116,447.13,2016-05-12
302,71,67.27,2016-05-12
302,6,76.15,2016-05-12
140,33,185.59,2016-05-12
140,119,400.93,2016-05-12
195,117,426.21,2016-05-12
195,75,107.21,2016-05-12
195,25,126.83,2016-05-12
227,20,131.72,2016-05-12
227,44,277.4,2016-05-12
227,105,56.65,2016-05-12
302,32,156.08,2016-05-13
302,114,396.49,2016-05-13
282,120,494.85,2016-05-13
282,69,79.3,2016-05-13
282,58,133.17,2016-05-13
431,5,59.18,2016-05-13
431,68,92.76,2016-05-13
431,59,67.96,2016-05-13
122,55,102.66,2016-05-14
179,24,105.25,2016-05-14
179,44,277.4,2016-05-14
179,59,67.96,2016-05-14
419,38,326.18,2016-05-14
419,109,66.12,2016-05-14
361,57,99.58,2016-05-14
361,34,234.42,2016-05-14
361,45,284.86,2016-05-14
192,24,105.25,2016-05-14
275,30,185.59,2016-05-15
275,118,420.01,2016-05-15
394,64,117.71,2016-05-15
394,113,47.55,2016-05-15
240,2,84.98,2016-05-15
240,85,103.49,2016-05-15
133,40,235.42,2016-05-15
133,79,69.69,2016-05-15
114,53,91.4,2016-05-16
141,116,447.13,2016-05-16
141,8,114.81,2016-05-16
141,94,105.59,2016-05-16
152,65,67.47,2016-05-16
152,99,107.14,2016-05-16
14,29,211.63,2016-05-16
14,33,185.59,2016-05-16
127,119,400.93,2016-05-17
227,58,133.17,2016-05-17
227,97,148.83,2016-05-17
52,27,220.45,2016-05-17
52,101,136.59,2016-05-17
95,25,126.83,2016-05-17
95,94,105.59,2016-05-17
95,87,148.64,2016-05-17
396,56,132.26,2016-05-17
396,57,99.58,2016-05-17
198,85,103.49,2016-05-18
198,95,96.99,2016-05-18
198,120,494.85,2016-05-18
3,35,245.49,2016-05-18
41,52,69.57,2016-05-18
302,126,392.36,2016-05-18
302,103,79.33,2016-05-18
302,64,117.71,2016-05-18
100,68,92.76,2016-05-19
100,6,76.15,2016-05-19
100,83,63.08,2016-05-19
414,117,426.21,2016-05-19
414,6,76.15,2016-05-19
414,87,148.64,2016-05-19
387,81,46.51,2016-05-19
387,49,358.92,2016-05-19
205,108,72.1,2016-05-20
205,22,91.27,2016-05-20
4,82,56.3,2016-05-20
4,79,69.69,2016-05-20
322,115,496.1,2016-05-20
137,112,54.56,2016-05-20
137,77,41.63,2016-05-20
256,124,411.21,2016-05-21
256,39,248.33,2016-05-21
256,48,377.01,2016-05-21
244,122,386.42,2016-05-21
244,75,107.21,2016-05-21
244,59,67.96,2016-05-21
279,62,63.26,2016-05-21
401,124,411.21,2016-05-22
401,65,67.47,2016-05-22
401,38,326.18,2016-05-22
321,108,72.1,2016-05-22
321,76,84.6,2016-05-22
59,122,386.42,2016-05-22
59,67,110.77,2016-05-22
59,27,220.45,2016-05-22
203,61,96.86,2016-05-23
203,17,109.87,2016-05-23
258,108,72.1,2016-05-23
230,104,62.41,2016-05-23
230,54,72.33,2016-05-23
324,34,234.42,2016-05-23
324,77,41.63,2016-05-23
324,86,63.44,2016-05-23
322,8,114.81,2016-05-24
322,10,85.8,2016-05-24
322,47,420.41,2016-05-24
265,31,176.55,2016-05-24
268,124,411.21,2016-05-24
268,92,102.23,2016-05-24
268,55,102.66,2016-05-24
177,65,67.47,2016-05-25
177,55,102.66,2016-05-25
177,37,272.65,2016-05-25
354,74,95.48,2016-05-25
354,112,54.56,2016-05-25
210,79,69.69,2016-05-25
210,125,453.77,2016-05-25
285,95,96.99,2016-05-25
232,82,56.3,2016-05-25
234,30,185.59,2016-05-26
234,28,158.82,2016-05-26
214,76,84.6,2016-05-26
413,65,67.47,2016-05-26
413,38,326.18,2016-05-26
111,17,109.87,2016-05-26
111,107,61.48,2016-05-26
111,41,343.68,2016-05-26
300,57,99.58,2016-05-27
300,38,326.18,2016-05-27
300,27,220.45,2016-05-27
195,3,74.3,2016-05-27
195,110,52.76,2016-05-27
314,21,112.79,2016-05-27
440,114,396.49,2016-05-27
308,103,79.33,2016-05-27
308,85,103.49,2016-05-27
135,112,54.56,2016-05-28
135,85,103.49,2016-05-28
135,9,93.78,2016-05-28
322,54,72.33,2016-05-28
197,88,185.24,2016-05-28
197,54,72.33,2016-05-28
428,122,386.42,2016-05-28
162,35,245.49,2016-05-29
162,115,496.1,2016-05-29
162,62,63.26,2016-05-29
36,4,56.3,2016-05-29
127,95,96.99,2016-05-29
293,102,199.41,2016-05-29
293,70,87.58,2016-05-29
293,122,386.42,2016-05-29
60,125,453.77,2016-05-30
60,56,132.26,2016-05-30
155,121,525.56,2016-05-30
283,73,86.1,2016-05-30
283,103,79.33,2016-05-30
283,26,239.46,2016-05-30
242,24,105.25,2016-05-30
242,99,107.14,2016-05-30
242,6,76.15,2016-05-30
344,66,132.62,2016-05-31
399,117,426.21,2016-05-31
399,56,132.26,2016-05-31
399,15,92.81,2016-05-31
18,15,92.81,2016-05-31
192,80,92.57,2016-05-31
286,2,84.98,2016-05-31
286,75,107.21,2016-05-31
286,85,103.49,2016-05-31
249,82,56.3,2016-05-31
5,67,110.77,2016-06-01
5,79,69.69,2016-06-01
5,98,134.81,2016-06-01
86,19,101.9,2016-06-01
233,44,277.4,2016-06-01
233,39,248.33,2016-06-01
233,52,69.57,2016-06-01
273,54,72.33,2016-06-01
157,111,54.37,2016-06-02
416,84,87.4,2016-06-02
416,91,89.44,2016-06-02
416,27,220.45,2016-06-02
67,98,134.81,2016-06-02
67,40,235.42,2016-06-02
32,78,68.72,2016-06-02
32,122,386.42,2016-06-02
32,105,56.65,2016-06-02
61,64,117.71,2016-06-03
61,59,67.96,2016-06-03
61,7,70.11,2016-06-03
338,4,56.3,2016-06-03
338,122,386.42,2016-06-03
259,118,420.01,2016-06-03
259,77,41.63,2016-06-03
33,120,494.85,2016-06-04
33,26,239.46,2016-06-04
33,20,131.72,2016-06-04
4,114,396.49,2016-06-04
4,120,494.85,2016-06-04
135,93,113.27,2016-06-04
135,61,96.86,2016-06-04
135,106,76.86,2016-06-04
401,38,326.18,2016-06-04
401,22,91.27,2016-06-04
141,105,56.65,2016-06-05
141,83,63.08,2016-06-05
348,83,63.08,2016-06-05
66,125,453.77,2016-06-05
66,31,176.55,2016-06-05
66,17,109.87,2016-06-05
189,43,301.24,2016-06-05
352,46,390.56,2016-06-05
352,96,87.87,2016-06-05
352,38,326.18,2016-06-06
352,116,447.13,2016-06-06
352,16,118.76,2016-06-06
138,42,406.32,2016-06-06
138,74,95.48,2016-06-06
138,73,86.1,2016-06-06
326,55,102.66,2016-06-06
326,38,326.18,2016-06-06
14,48,365.46,2016-06-07
14,2,84.98,2016-06-07
441,32,157.13,2016-06-07
441,3,74.88,2016-06-07
441,54,69.99,2016-06-07
406,5,59.18,2016-06-07
406,47,420.41,2016-06-07
141,9,99.12,2016-06-07
141,92,102.23,2016-06-07
141,43,305.15,2016-06-07
390,18,104.63,2016-06-08
390,96,87.87,2016-06-08
123,93,110.09,2016-06-08
123,99,107.14,2016-06-08
161,8,121.52,2016-06-08
161,114,396.49,2016-06-08
161,90,180.02,2016-06-08
358,97,148.83,2016-06-08
359,35,245.49,2016-06-08
359,71,68.71,2016-06-08
339,23,130.36,2016-06-09
339,31,185.81,2016-06-09
339,9,99.12,2016-06-09
178,32,157.13,2016-06-09
334,21,108.07,2016-06-09
67,109,66.12,2016-06-09
47,51,75.76,2016-06-09
188,111,55.95,2016-06-09
188,76,80.59,2016-06-09
188,110,52.89,2016-06-09
218,85,103.49,2016-06-10
218,69,79.3,2016-06-10
218,101,136.59,2016-06-10
408,108,75.39,2016-06-10
408,17,109.87,2016-06-10
235,25,126.83,2016-06-10
61,5,59.18,2016-06-10
61,76,80.59,2016-06-10
61,46,405.55,2016-06-10
246,36,272.42,2016-06-11
421,12,68.58,2016-06-11
106,27,227.23,2016-06-11
106,104,63.03,2016-06-11
52,35,245.49,2016-06-11
350,55,106.25,2016-06-11
350,38,314.35,2016-06-11
350,115,496.1,2016-06-11
101,57,97.06,2016-06-12
101,73,86.1,2016-06-12
47,125,453.77,2016-06-12
47,96,87.87,2016-06-12
47,58,133.17,2016-06-12
340,43,305.15,2016-06-12
340,21,108.07,2016-06-12
340,45,298.37,2016-06-12
194,106,74.15,2016-06-13
194,19,101.9,2016-06-13
194,95,100.99,2016-06-13
291,56,139.83,2016-06-13
291,32,157.13,2016-06-13
116,98,141.25,2016-06-13
103,79,66.63,2016-06-13
201,81,46.51,2016-06-13
335,42,386.05,2016-06-14
335,115,496.1,2016-06-14
176,118,412.89,2016-06-14
37,79,66.63,2016-06-14
37,87,152.16,2016-06-14
37,66,137.66,2016-06-14
329,98,141.25,2016-06-14
329,8,121.52,2016-06-14
11,64,118.07,2016-06-14
188,38,314.35,2016-06-15
175,64,118.07,2016-06-15
431,107,59.03,2016-06-15
431,60,85.62,2016-06-15
179,123,546.83,2016-06-15
236,93,110.09,2016-06-15
236,51,75.76,2016-06-15
301,106,74.15,2016-06-15
301,6,76.15,2016-06-15
301,27,227.23,2016-06-15
414,9,99.12,2016-06-16
155,32,157.13,2016-06-16
395,84,87.4,2016-06-16
395,88,177.74,2016-06-16
323,126,384.41,2016-06-16
179,91,89.44,2016-06-16
179,21,108.07,2016-06-16
401,10,85.8,2016-06-16
401,50,78.08,2016-06-16
401,69,79.3,2016-06-16
305,55,106.25,2016-06-17
305,46,405.55,2016-06-17
305,96,87.87,2016-06-17
224,21,108.07,2016-06-17
224,14,87.27,2016-06-17
432,5,59.18,2016-06-17
123,41,343.68,2016-06-17
123,100,124.93,2016-06-17
158,66,137.66,2016-06-17
158,62,66.12,2016-06-17
158,77,41.63,2016-06-17
47,40,234.69,2016-06-18
117,87,152.16,2016-06-18
117,33,192.37,2016-06-18
268,68,89.88,2016-06-18
268,62,66.12,2016-06-18
268,113,48.28,2016-06-18
207,118,412.89,2016-06-18
256,113,48.28,2016-06-19
333,106,74.15,2016-06-19
332,123,546.83,2016-06-19
332,80,91.76,2016-06-19
389,39,243.06,2016-06-19
389,94,101.52,2016-06-19
389,70,86.09,2016-06-19
256,10,85.8,2016-06-19
256,73,86.1,2016-06-19
256,4,58.08,2016-06-19
191,9,99.12,2016-06-20
191,61,101.7,2016-06-20
191,27,227.23,2016-06-20
444,33,192.37,2016-06-20
444,48,365.46,2016-06-20
444,65,69.59,2016-06-20
348,21,108.07,2016-06-20
348,115,496.1,2016-06-20
348,91,89.44,2016-06-20
368,113,48.28,2016-06-21
368,94,101.52,2016-06-21
368,68,89.88,2016-06-21
130,54,69.99,2016-06-21
130,32,157.13,2016-06-21
302,64,118.07,2016-06-21
302,54,69.99,2016-06-21
429,83,62.86,2016-06-21
429,98,141.25,2016-06-21
419,74,97.61,2016-06-22
313,26,239.46,2016-06-22
313,87,152.16,2016-06-22
152,11,91.72,2016-06-22
178,116,447.13,2016-06-22
178,65,69.59,2016-06-22
316,74,97.61,2016-06-22
316,85,103.49,2016-06-22
206,57,97.06,2016-06-22
206,23,130.36,2016-06-22
206,114,396.49,2016-06-22
432,66,137.66,2016-06-23
432,96,87.87,2016-06-23
393,45,298.37,2016-06-23
393,33,192.37,2016-06-23
393,120,494.85,2016-06-23
309,8,121.52,2016-06-23
309,119,416.3,2016-06-23
309,121,510.83,2016-06-23
386,56,139.83,2016-06-24
386,29,222.26,2016-06-24
386,78,68.48,2016-06-24
356,78,68.48,2016-06-24
356,65,69.59,2016-06-24
257,24,102.39,2016-06-24
269,14,87.27,2016-06-24
269,110,52.89,2016-06-24
269,30,177.12,2016-06-24
268,2,84.98,2016-06-25
268,92,102.23,2016-06-25
268,98,141.25,2016-06-25
401,41,343.68,2016-06-25
401,38,314.35,2016-06-25
401,65,69.59,2016-06-25
144,62,66.12,2016-06-25
144,52,71.31,2016-06-25
37,50,78.08,2016-06-25
